UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
1662.03901301,1153.07941612,749.295010005,520.822328553,503.597437291,425.754121594,453.61458024,426.489534789,697.144878737
1662.03901301,1153.07941612,724.633506518,549.835937182,503.597437291,425.754121594,455.256512401,492.103486565,681.44691434
1662.03901301,1153.07941612,671.800700244,598.609183071,503.597437291,425.754121594,446.802821828,426.398427801,683.124329763
1662.03901301,1153.07941612,774.875838595,521.517160368,503.597437291,425.754121594,472.399580999,434.624254532,685.651092943
1051.05370307,763.909502038,503.126007839,409.446133858,406.181414884,344.814130239,372.801199566,353.146696309,503.16597971
1051.05370307,763.909502038,521.83032173,425.766612573,406.181414884,344.814130239,358.110032961,361.680904615,507.130043087
1051.05370307,763.909502038,616.494883102,428.48835819,406.181414884,344.814130239,380.132415001,368.772758662,496.505762466
1051.05370307,763.909502038,491.448782208,417.514255262,406.181414884,344.814130239,358.324974035,359.91656568,501.974653255
791.322692712,588.975292775,421.001357187,351.268186593,360.842286293,311.520669513,336.68526747,317.496586305,420.535955057
791.322692712,588.975292775,467.227868821,362.83459461,360.842286293,311.520669513,326.164812734,329.253306124,420.474809741
791.322692712,588.975292775,390.046724087,380.210029329,360.842286293,311.520669513,332.94147275,318.294666499,419.512929472
791.322692712,588.975292775,403.049257035,362.160037961,360.842286293,311.520669513,335.317259502,332.562460178,417.720137757
1180.45727273,478.760909091,510.349090909,238.445454545,120.585454545,95.0536363636,107.693636364,119.894545455,339.907636364
1180.45727273,478.760909091,533.987272727,200.736363636,120.585454545,95.0536363636,109.682727273,122.409090909,339.296636364
1180.45727273,478.760909091,666.709090909,192.69,120.585454545,95.0536363636,102.763636364,124.35,333.801236364
1180.45727273,478.760909091,614.144545455,239.205454545,120.585454545,95.0536363636,100.894545455,121.859090909,337.547036364
505.284545455,152.507272727,232.726363636,98.29,88.7518181818,72.4145454545,76.66,89.7581818182,161.804854545
504.778181818,151.021818182,263.321818182,98.0681818182,87.5572727273,71.3718181818,79.8054545455,84.7709090909,146.430836364
504.778181818,151.021818182,219.969090909,94.5072727273,84.5118181818,69.2236363636,72.8209090909,82.9845454545,142.178
504.778181818,151.021818182,219.489090909,101.418181818,79.2618181818,69.2236363636,73.0054545455,80.9809090909,150.952636364
219.025454545,94.0436363636,126.485454545,73.8218181818,69.2536363636,63.7481818182,63.5309090909,68.3,93.1774363636
217.63,94.0436363636,113.429090909,87.2390909091,68.7263636364,63.7481818182,66.2663636364,69.2754545455,92.0677818182
217.63,94.0436363636,90.6163636364,73.2654545455,68.7263636364,63.7481818182,65.2681818182,69.6636363636,92.0835272727
217.63,94.0436363636,170.189090909,71.7609090909,68.7263636364,63.7481818182,63.4609090909,66.5054545455,93.8793818182
98.3809090909,66.9209090909,97.7990909091,61.8509090909,64.6945454545,60.4609090909,61.7945454545,62.6918181818,74.6490545455
97.7790909091,66.8727272727,80.4909090909,65.0790909091,64.3627272727,60.5427272727,59.4736363636,61.8572727273,71.6866181818
97.7790909091,66.8727272727,75.3145454545,63.1636363636,63.3672727273,59.8990909091,64.0072727273,61.2836363636,70.8262545455
97.7790909091,66.8727272727,84.0709090909,62.0527272727,63.3672727273,59.8990909091,60.1827272727,61.3436363636,70.6194545455
98041.923898,48579.1421133,17282.6967296,16473.7348335,5203.04498102,9816.01237569,4973.48043415,6302.56339098,52283.2117426
92538.8937105,46561.8290458,28110.4480426,25371.7014511,5232.42410981,9755.83346265,5804.78286307,8335.84681536,48631.3775222
91784.98217,46565.3317685,31616.1120123,22724.8966488,5232.42410981,9759.77825987,5017.67326458,7875.06933689,47594.6088934
91784.98217,46565.3317685,56106.1097279,41528.7611281,5232.42410981,9759.77825987,5110.25054321,8040.58290485,49091.3652753
35161.3694251,15863.9863632,10862.2263424,8308.10314742,3666.58878449,4253.73897169,3394.45680676,4389.89413136,18056.105424
35161.3694251,15863.9863632,8287.52554457,8672.39862006,3591.41316576,4253.73897169,3431.91089467,3943.60484248,17797.9069608
29035.601279,13822.569207,8552.31422848,8986.39890753,3433.24348831,3869.55036783,3533.54940418,3788.52977021,15445.1686938
26798.6163363,12907.1091239,7267.91520332,6714.22784956,3416.23893768,3801.76239814,3526.36113777,4600.5943167,15833.1846316
16368.898906,7494.66221197,6507.24808127,5348.38074915,3071.51220123,3111.65501172,3594.35160908,3113.67646035,9796.60337606
14646.3458819,7278.40274583,6209.61746291,5533.21491648,2989.15409547,3035.71596325,2998.29792209,3008.38323236,9039.87467141
14235.7466536,7030.93120529,17090.9488417,5357.78393946,3027.4616906,3015.12547336,2969.76491189,3362.61750403,8316.23124178
14235.7466536,7030.93120529,6990.7993273,6263.51580569,3016.70617724,3015.12547336,3765.82753429,3294.59457901,8289.83082829
7927.87743896,4623.02689091,3705.36407135,3692.66078554,2770.24333842,2791.62095815,2827.21928229,2952.45355434,5456.00338036
7927.87743896,4623.02689091,5443.41710351,3909.92193129,2768.18244372,2791.62095815,2791.74580919,2789.07180053,5593.75976056
7927.87743896,4623.02689091,3427.32717091,3748.54964059,2768.18244372,2791.62095815,2818.02490358,2926.94279254,5670.930803
7372.69592147,4665.43619345,4593.37409544,5108.34103754,2726.87853535,2758.60399216,3178.95668524,2768.64075793,5465.60492192
543.530127369,570.953111524,876.959762718,760.080745607,331.084417689,313.130796966,318.915776097,389.852586024,650.426754417
543.530127369,570.953111524,926.599083806,515.731562966,331.084417689,313.130796966,363.897476796,408.782488903,629.116396838
543.530127369,570.953111524,1400.08747732,553.083972549,331.084417689,313.130796966,364.888071617,391.823049578,663.974353238
543.530127369,570.953111524,1095.41431217,769.800232927,331.084417689,313.130796966,321.463374767,366.162453617,642.152627415
286.320664641,306.626198403,401.339551291,322.306353995,269.808460121,260.660270689,264.502409005,269.176267141,303.769218691
286.320664641,306.626198403,316.762668699,292.947470573,269.808460121,260.660270689,268.067152684,268.774034199,303.11776502
286.320664641,306.626198403,332.953185772,284.117388782,269.808460121,260.660270689,262.795419495,269.48654384,299.618755399
286.320664641,306.626198403,351.498813456,314.092864199,269.808460121,260.660270689,263.30313732,276.518207461,299.276900196
258.226883146,264.081775393,263.842371267,263.457770413,254.312435243,252.080884908,252.787566388,254.975136854,261.867072007
258.226883146,264.081775393,264.945062286,259.370115578,254.312435243,252.080884908,252.536421199,256.301760898,261.967459601
258.226883146,264.081775393,272.633532922,260.833247107,254.312435243,252.080884908,253.23592317,254.506867092,262.048582279
258.226883146,264.081775393,272.302338,260.553613592,254.312435243,252.080884908,252.175382782,300.868021092,262.088684378
252.162711092,253.726897913,257.086339592,252.111896413,250.062886296,249.322958277,249.518381932,260.412469728,252.514227838
252.162711092,253.726897913,257.669492087,252.079327733,250.062886296,249.322958277,249.580250529,254.298973621,252.512582287
252.162711092,253.726897913,255.546520937,252.75566785,250.062886296,249.322958277,249.410168869,250.331489165,252.555731288
252.162711092,253.726897913,255.08193416,265.981907801,250.062886296,249.322958277,249.158475835,250.574620549,252.610967574
2029.26004987,699.43660444,549.176243692,617.91411552,1045.04607161,451.15551963,324.816172907,458.016491459,961.98992408
2029.26004987,699.43660444,588.782840676,515.118328672,1045.04607161,451.15551963,449.452336055,369.346948633,970.686107914
2029.26004987,699.43660444,655.00431943,565.879702297,1045.04607161,451.15551963,392.247970193,486.312926224,968.907783647
2029.26004987,699.43660444,614.826575253,835.319973482,1045.04607161,451.15551963,373.600320165,398.819981887,920.44356547
1071.40337639,303.205173172,356.932946332,282.949891794,560.314507499,220.713813365,210.829588726,236.25071881,473.52585956
1021.43941856,303.205173172,354.683454799,299.569178349,541.858238732,220.713813365,255.904972609,196.33687099,446.856858697
995.161104024,303.205173172,252.155525488,314.62537129,534.197751214,220.713813365,234.297265673,245.790368682,452.096367538
995.161104024,303.205173172,272.401260988,320.645560056,534.197751214,220.713813365,259.485274217,186.037531294,472.873497267
721.008023043,197.614507627,240.522235291,207.766143408,396.195832538,154.641370092,184.793811219,159.206532505,321.395152544
715.82488668,196.004072774,255.302837316,201.010304076,393.31510622,153.749867378,178.592350142,192.389507843,321.34738263
690.9761975,196.004072774,236.055117965,191.400991891,375.385483886,148.393566925,183.379863449,137.86759699,318.53461196
670.05023076,196.004072774,199.246923312,188.081090685,368.718496753,148.393566925,138.888618348,150.566320518,325.65006058
542.359557661,149.578769307,210.203415798,171.304732412,298.751542224,118.701808881,127.322484724,146.3977639,251.022269678
528.679446272,149.578769307,160.612517328,138.032046819,299.773981773,118.701808881,132.45827816,142.088714112,247.970160838
527.16783529,149.578769307,171.040750798,161.163976684,297.015534366,118.701808881,134.682141727,131.402753707,243.960189904
525.576066903,149.175903235,173.107682972,157.853505278,295.313981318,117.771384156,149.22186837,123.503422672,240.604597187
44986.1623137,18971.1673983,13864.1262427,24009.6557064,2331.46791704,2165.39654747,5833.32895139,2340.76854548,31507.008679
44986.1623137,18971.1673983,17290.7004313,25444.650402,2331.46791704,2165.39654747,6705.56500602,2781.29811451,30542.419607
44986.1623137,18971.1673983,21222.2107239,33448.2214069,2331.46791704,2165.39654747,6159.39456354,2335.65089063,30414.369158
44986.1623137,18971.1673983,17291.130054,23518.8089215,2331.46791704,2165.39654747,5868.19598727,2476.8764832,31078.3017972
20403.763976,7059.15983197,5542.10180359,9003.79198914,1230.49343377,1085.92471244,2493.52683032,1459.28493962,12401.0432384
20186.4361846,7059.15983197,9018.90718654,12093.0298432,1237.47065224,1085.92471244,2472.89095538,1331.03599927,12338.232132
20186.4361846,7059.15983197,6115.66158017,10729.7630249,1237.47065224,1085.92471244,2796.74350149,1423.57039781,12273.9797835
20186.4361846,7059.15983197,7289.27229029,9041.89947313,1237.47065224,1085.92471244,2603.88468974,1297.78472825,12270.2703788
11931.5526346,4225.30370464,4473.59560475,6160.43798207,930.873692121,794.115527041,1693.21084236,910.025700118,7589.93521129
11633.9323063,4158.52736642,3911.71747297,5905.40302059,885.850644299,747.823170845,1829.61381478,907.674295224,7345.11061931
11633.9323063,4158.52736642,3763.2753373,6249.34269273,879.407434845,743.161380251,1843.53703061,975.395910053,7005.87459322
11633.9323063,4158.52736642,4530.4514549,5989.78004727,879.407434845,743.161380251,1703.56245782,893.032283188,6850.47226466
8135.55283965,2916.44355231,2826.1433592,4473.64131352,736.795928429,620.838154805,1223.33305783,748.038337856,5277.12730005
7865.88508809,2866.05077091,2520.12165113,3877.11208781,731.646754949,616.110071401,1130.22734393,749.080786201,4779.87394669
7747.55627423,2863.93321545,4067.68151161,4815.74987912,738.809830817,615.868218802,1205.01843939,753.231525269,4756.0604062
7747.55627423,2804.29650187,2946.79690084,4288.38980296,707.411116953,588.127557575,1139.34011376,722.55901207,4533.54483198
1100.0092194,479.776527888,483.986535578,557.20989758,473.870411261,336.000769034,344.85493796,450.787527116,587.215636443
1100.0092194,479.776527888,518.923781214,546.632191905,457.19386978,333.690812244,325.080310352,424.819664906,574.583622007
1100.0092194,479.776527888,624.20129329,710.673888597,457.19386978,333.169134262,331.379725903,389.857063569,598.943756678
1100.0092194,479.776527888,522.391248894,500.149010349,457.19386978,333.169134262,332.60908941,409.900697948,575.692024968
487.880108338,297.065027496,285.743573509,327.151865887,298.783758497,262.858946513,280.622927496,278.288642596,331.391614415
475.082537508,307.678347421,303.532245041,327.319359376,297.552371177,270.283005739,255.08589451,281.77219061,329.103424292
473.641846045,297.414219691,328.886548217,298.114732727,309.685511967,261.298870271,265.087286455,304.107355628,325.073168676
473.641846045,289.185006515,316.493477778,331.234282572,299.273066008,258.342836526,263.004803872,291.22172307,324.47099354
335.09833709,250.033764616,253.468190688,264.393223818,258.509764399,237.176516376,235.115687859,245.614160027,270.741483984
335.09833709,249.967108949,258.905166767,253.454323197,258.509764399,237.176516376,238.781520799,244.139729492,267.742695741
329.830599216,249.093775145,256.040040548,261.269097562,254.653336526,234.004487676,241.931096172,244.046180651,264.925802174
328.554581957,249.093775145,257.816977747,246.589541255,254.328620555,234.107506433,238.037424013,242.372521327,267.22905639
287.836853882,233.091401532,228.651044809,236.400343474,240.397037192,224.644180741,230.813203475,229.715958591,243.442747587
287.145045953,231.509567304,232.259863381,241.355958758,237.992870288,223.642474416,223.562546109,231.228734152,244.164623865
287.145045953,231.483935739,231.185513165,242.385568002,237.992870288,223.642474416,224.713605263,228.491219413,243.163126409
287.145045953,231.483935739,232.742177441,237.428278911,237.992870288,223.642474416,220.968522095,226.368260826,243.149292795
226.83841244,116.42053726,99.6382378933,130.628157433,77.3231908067,70.1304710667,75.8077134867,124.37940562,221.387341266
206.25339224,110.697186087,110.3401199,171.272293573,75.7285727067,66.3175969533,65.8207424533,124.15966422,195.968312112
204.221486093,110.697186087,126.80841694,158.957394707,75.7285727067,66.3175969533,69.19731028,99.7054840667,204.008812246
204.221486093,110.697186087,107.905689973,121.43564406,75.7285727067,66.3175969533,67.45627178,166.1312231,199.935784515
124.082750167,72.7061618467,104.898844533,98.67715112,54.4131429667,45.9981131667,44.30292406,61.87851684,98.4096225627
124.082750167,72.7061618467,72.1611714133,103.7231529,54.4131429667,45.9981131667,46.2788189467,75.1710581867,99.0679941948
124.082750167,72.7061618467,83.74434478,87.1292202467,54.4131429667,45.9981131667,44.5328949133,71.98828116,101.914754603
110.473359873,65.6039393067,90.71660578,104.726653,49.4036657867,42.2079120733,48.5622528533,60.9649594,94.3162438
66.3219132533,49.0352875867,53.2307718533,55.41086658,39.2088184933,34.0755270067,34.35120128,48.0292971267,62.7456829095
66.3219132533,49.0352875867,50.25102192,68.6069385867,39.2088184933,34.0755270067,35.77303728,51.4128986067,64.5868360679
66.3219132533,49.0352875867,51.4517444867,52.9825910467,39.2088184933,34.0755270067,33.0888816133,44.1894858933,62.2194540329
66.3219132533,49.0352875867,51.5398846667,59.2839327933,39.2088184933,34.0755270067,33.4949174133,54.2467397733,62.8029118655
49.4334054867,38.5886786867,46.7507552467,40.1033652667,32.6805414267,29.2365757,28.96514786,36.1574452467,46.735681194
49.4334054867,38.5060240267,42.6182165667,45.5547495267,32.72364578,29.41739886,29.8380777267,35.3810103133,45.0525646783
49.4334054867,38.5060240267,48.2026591533,44.7551961267,32.72364578,29.41739886,29.7352838333,35.97954048,47.4935643169
49.4334054867,38.5060240267,37.2003061867,45.9467945267,32.72364578,29.41739886,30.3279970533,39.5844572867,47.2851155829
8577.4560218,6538.65340599,11645.2446322,11629.660218,10009.0924796,6553.91580381,11988.3546594,12364.5653406,14970.7089678
8577.4560218,6538.65340599,11653.8318801,11874.032861,10009.0924796,6553.91580381,12221.4668665,12873.8503542,14922.4136185
8577.4560218,6538.65340599,11398.6599455,11805.8084469,10009.0924796,6553.91580381,11431.4675204,13246.5653406,15055.2811542
8577.4560218,6538.65340599,11869.6175477,11666.9140054,10009.0924796,6553.91580381,11984.2264305,12811.1360763,15015.1246158
4340.23673025,3325.65645777,5788.21929155,6065.75504087,5046.33950954,3322.48920981,5986.28762943,6532.68245232,7523.48930027
4340.23673025,3325.65645777,6234.67694823,6039.51683924,5046.33950954,3322.48920981,5947.45002725,6693.8519346,7624.12470627
4340.23673025,3325.65645777,5995.56392371,6199.4599455,5046.33950954,3322.48920981,6128.42419619,6504.90430518,7553.62353025
4340.23673025,3325.65645777,6021.71891008,5923.84054496,5046.33950954,3322.48920981,6097.81264305,6480.28485014,7583.68040545
2929.2080109,2245.04915531,4115.02822888,4047.18686649,3391.03809264,2245.8706812,4203.02893733,4006.10811989,5041.50561308
2929.2080109,2245.04915531,4148.39029973,4022.45073569,3391.03809264,2245.8706812,4159.62964578,4644.40386921,5028.5096218
2929.2080109,2245.04915531,4155.90866485,4290.41607629,3391.03809264,2245.8706812,4040.33264305,4290.64741144,4988.46840654
2929.2080109,2245.04915531,4118.15792916,4045.81356948,3391.03809264,2245.8706812,4160.50457766,4239.26588556,5056.85173951
2223.82506812,1706.56190736,3331.75656676,3142.73482289,2563.0040327,1707.66561308,3014.70103542,3284.39694823,3803.78716839
2223.82506812,1706.56190736,3107.44,3122.47880109,2563.0040327,1707.66561308,3276.47896458,3558.81275204,3787.38133406
2223.82506812,1706.56190736,3160.59046322,3032.49226158,2563.0040327,1707.66561308,3231.45433243,3483.06719346,3842.79294278
2223.82506812,1706.56190736,3251.14915531,3194.35792916,2563.0040327,1707.66561308,3044.00811989,3119.00877384,3824.62519237
135169.803329,59363.7100627,50582.4093306,76647.238524,24622.258807,41099.9706014,30491.8474416,25934.7408845,73443.2659072
135169.803329,59363.7100627,89084.9249011,76805.0204506,24622.258807,41099.9706014,33264.1988123,32526.0451612,76418.8727923
135169.803329,59363.7100627,71445.0313115,75755.2090202,24622.258807,41099.9706014,33230.3995382,27792.4114495,74246.274653
135169.803329,59363.7100627,63857.84692,63760.2868618,24622.258807,41099.9706014,31390.6336088,34957.5285468,76590.7975831
62782.2942525,29036.1880081,33467.3547977,36705.3549309,18846.2557035,23179.254087,21709.3517723,22021.2239147,35789.2038278
62782.2942525,29036.1880081,28695.5981594,31049.7452363,18846.2557035,23179.254087,21574.6762102,20566.968763,36205.0662045
62782.2942525,29036.1880081,33206.8635578,30685.4110223,18846.2557035,23179.254087,20991.8026087,20836.3213938,35543.7045463
62782.2942525,29036.1880081,33282.3524235,32577.0575474,18846.2557035,23179.254087,20128.5438821,21362.7833995,35212.8933121
41807.5073995,21501.7535811,24251.4892661,23307.0803421,17301.3434244,19482.2656418,18954.1723112,18909.4153235,26649.5284107
41807.5073995,21501.7535811,25676.439479,24738.0553728,17301.3434244,19482.2656418,18507.7743808,19151.4503319,26794.0793198
41807.5073995,21501.7535811,28791.80305,24909.2871233,17301.3434244,19482.2656418,18388.8372975,19744.6723185,26379.5860077
41807.5073995,21501.7535811,25009.4727688,25897.5348318,17301.3434244,19482.2656418,18669.0596729,17281.439314,26845.7795549
33136.8214276,18717.8453278,20636.3301195,20817.7078779,16567.8696521,17592.3061318,17516.5607997,17091.1212701,22398.5453754
33136.8214276,18717.8453278,22996.344289,20895.6355394,16567.8696521,17592.3061318,17117.2279472,17912.263358,22407.443835
33136.8214276,18717.8453278,21704.1843177,20272.8307097,16567.8696521,17592.3061318,17719.6491054,17431.1938932,22718.7443688
33136.8214276,18717.8453278,19468.4499279,21200.3482467,16567.8696521,17592.3061318,17028.8595615,17033.3067713,21894.2663085
434.2338101,143.303704918,238.5959142,285.874129001,95.5161126113,42.7607484831,78.2349632807,88.757976139,344.480349398
434.2338101,143.303704918,270.720421333,231.396809865,94.1556440121,42.7607484831,72.9704812078,90.126415664,337.828560874
434.2338101,143.303704918,182.471172123,342.300956208,94.1556440121,42.7607484831,71.1282138219,74.3863206775,335.240630513
434.2338101,143.303704918,226.541542,250.823637816,94.1556440121,42.7607484831,70.6434022848,66.0088805843,327.439698943
186.048826524,62.2916839717,62.9234151673,117.962806748,59.7147590661,26.3461112308,46.2805030202,43.157282332,141.79364399
167.439976958,58.0928728475,114.506140169,103.407818435,51.0885658988,23.850620359,42.1550230081,36.1978935965,126.14902896
163.450409132,56.7960954359,82.1578759784,101.190740148,47.9037619312,23.8175123752,38.0184018205,35.3543401066,123.020712963
163.450409132,56.7960954359,69.8943792443,85.2819226896,47.9037619312,23.8175123752,34.6308122591,42.9804631053,118.375543988
123.230923916,43.6374644588,54.3797762659,57.9305278462,43.5741155533,21.3315729555,31.8552323927,30.9140318165,84.2064481829
109.094889367,39.1391931296,48.8454059568,65.5808212119,39.573961552,20.0463633549,27.4784855115,28.6756735385,81.8997329595
107.786578463,39.0816586586,49.1196246356,67.967345749,39.0845642362,20.045937664,26.9723225385,28.5374299946,78.8990589872
99.4486720013,36.0947279771,45.7350713549,64.3612018367,36.326255278,18.949738834,26.5405182186,27.6809294049,72.2820121866
86.7844700796,31.8279855263,40.9187618731,46.8980303752,33.2610695506,17.7191707503,22.719961892,24.527701969,59.0989154869
80.2132024561,29.9458998826,37.4636327665,55.2341728637,31.6790166694,17.1320242969,21.420505525,24.6269668313,54.4343184322
75.9810892726,28.6524406667,36.6373350094,44.819693251,30.2531844737,16.5893282672,24.109187108,22.2570682483,55.3723885721
72.7998325209,28.0478693171,42.3387000553,49.672219637,29.2102180567,16.4733545897,21.9110820135,23.8306557206,54.1903521369
672.843984962,571.47443609,455.681578947,611.47406015,454.884586466,348.458270677,420.984210526,563.913533835,751.463345865
623.736466165,557.281203008,379.32406015,625.65075188,403.919548872,310.20112782,363.727067669,538.073684211,669.43406015
623.736466165,557.281203008,617.252255639,546.295488722,372.639097744,292.309774436,303.035714286,454.451879699,640.66318797
623.736466165,557.281203008,710.236466165,630.236466165,372.15,293.119548872,281.458270677,424.029323308,615.600330827
297.85112782,260.783834586,273.045112782,288.223684211,229.267293233,184.840977444,212.857142857,279.836090226,315.269789474
297.85112782,260.783834586,205.496240602,286.813157895,228.195112782,184.25112782,189.213909774,251.739849624,312.413466165
297.85112782,260.783834586,272.890977444,312.842857143,228.195112782,184.25112782,181.562781955,236.872932331,309.978390977
297.85112782,260.783834586,224.556015038,298.155263158,228.195112782,184.25112782,190.161278195,276.112030075,316.967849624
211.398120301,178.719548872,177.240977444,191.432330827,176.207518797,148.072932331,164.843984962,193.852255639,218.827714286
202.028195489,177.890225564,157.845112782,207.152255639,168.764661654,141.960150376,151.571428571,183.880075188,214.444714286
201.340977444,177.890225564,185.761654135,194.007894737,166.806766917,140.613909774,152.031954887,184.515037594,221.650263158
201.340977444,177.890225564,176.170300752,218.852255639,166.806766917,140.613909774,150.398120301,190.757894737,214.221120301
