UGAv,AGAv,UGA,AGA
0.964731690156,0.977210516221,0.964731690156,0.977210516221
0.964731690156,0.977210516221,0.964731690156,0.977210516221
0.964731690156,0.977210516221,0.964731690156,0.977210516221
0.985683178309,0.989490407035,0.985683178309,0.989490407035
0.985683178309,0.989490407035,0.985683178309,0.989490407035
0.985683178309,0.989490407035,0.985683178309,0.989490407035
0.985683178309,0.989490407035,0.985683178309,0.989490407035
0.991243905531,0.993022913464,0.991243905531,0.993022913464
0.991321267929,0.993070512679,0.991321267929,0.993070512679
0.991321267929,0.993356882682,0.991321267929,0.993356882682
0.991321267929,0.993356882682,0.991321267929,0.993356882682
0.993613099223,0.994943794049,0.993613099223,0.994943794049
0.993613099223,0.994943794049,0.993613099223,0.994943794049
0.993613099223,0.994943794049,0.993613099223,0.994943794049
0.993639839674,0.994981085861,0.993639839674,0.994981085861
0.969023064591,0.996584128088,0.969023064591,0.996584128088
0.969023064591,0.996584128088,0.969023064591,0.996584128088
0.969023064591,0.996584128088,0.969023064591,0.996584128088
0.969023064591,0.996584128088,0.969023064591,0.996584128088
0.98883199249,0.998405122202,0.98883199249,0.998405122202
0.98883199249,0.998405122202,0.98883199249,0.998405122202
0.98883199249,0.998405122202,0.98883199249,0.998405122202
0.98883199249,0.998405122202,0.98883199249,0.998405122202
0.993557267176,0.998895991688,0.993557267176,0.998895991688
0.993660129058,0.99897382212,0.993660129058,0.99897382212
0.993660129058,0.998981694643,0.993660129058,0.998981694643
0.993660129058,0.998981694643,0.993660129058,0.998981694643
0.9956639115,0.99918630662,0.9956639115,0.99918630662
0.995747007764,0.999194291094,0.995747007764,0.999194291094
0.995750583751,0.999194699518,0.995750583751,0.999194699518
0.995850342003,0.999239226652,0.995850342003,0.999239226652
0.975835879255,0.984245897212,0.975835879255,0.984245897212
0.975835879255,0.984401383085,0.975835879255,0.984401383085
0.975835879255,0.984436497835,0.975835879255,0.984436497835
0.975835879255,0.984436497835,0.975835879255,0.984436497835
0.987620493624,0.989088462484,0.987620493624,0.989088462484
0.986848278877,0.988564169895,0.986848278877,0.988564169895
0.987465416574,0.989149616075,0.987465416574,0.989149616075
0.987994637935,0.989353888902,0.987994637935,0.989353888902
0.990377239579,0.990772612515,0.990377239579,0.990772612515
0.990381726249,0.990772612515,0.990381726249,0.990772612515
0.990434999094,0.990984628226,0.990434999094,0.990984628226
0.990434999094,0.990978141359,0.990434999094,0.990978141359
0.991435494149,0.991603276394,0.991435494149,0.991603276394
0.991526599064,0.991670254965,0.991526599064,0.991670254965
0.991528324354,0.991670254965,0.991528324354,0.991670254965
0.991528324354,0.991670254965,0.991528324354,0.991670254965
0.976770928945,0.985451584867,0.976770928945,0.985451584867
0.978216126967,0.986401621539,0.978216126967,0.986401621539
0.978216126967,0.986401621539,0.978216126967,0.986401621539
0.978216126967,0.986401621539,0.978216126967,0.986401621539
0.986253420192,0.991442167685,0.986253420192,0.991442167685
0.986253420192,0.991442167685,0.986253420192,0.991442167685
0.986253420192,0.991442167685,0.986253420192,0.991442167685
0.988014655273,0.992386555023,0.988014655273,0.992386555023
0.991580348115,0.994406083698,0.991580348115,0.994406083698
0.991580348115,0.994406083698,0.991580348115,0.994406083698
0.991580348115,0.994406083698,0.991580348115,0.994406083698
0.991580348115,0.994406083698,0.991580348115,0.994406083698
0.99398419692,0.995611706446,0.99398419692,0.995611706446
0.993894786772,0.995566651553,0.993894786772,0.995566651553
0.993894786772,0.995566651553,0.993894786772,0.995566651553
0.993894786772,0.995566651553,0.993894786772,0.995566651553
0.960226811218,0.959847977308,0.960226811218,0.959847977308
0.960226811218,0.959847977308,0.960226811218,0.959847977308
0.960226811218,0.959847977308,0.960226811218,0.959847977308
0.960226811218,0.959847977308,0.960226811218,0.959847977308
0.979877007222,0.979838129094,0.979877007222,0.979838129094
0.979877007222,0.979838129094,0.979877007222,0.979838129094
0.979877007222,0.979838129094,0.979877007222,0.979838129094
0.979877007222,0.979838129094,0.979877007222,0.979838129094
0.986550336491,0.986498894187,0.986550336491,0.986498894187
0.986550336491,0.986498894187,0.986550336491,0.986498894187
0.986550336491,0.986498894187,0.986550336491,0.986498894187
0.986550336491,0.986498894187,0.986550336491,0.986498894187
0.98986791405,0.989825558526,0.98986791405,0.989825558526
0.98986791405,0.989825558526,0.98986791405,0.989825558526
0.98986791405,0.989825558526,0.98986791405,0.989825558526
0.98986791405,0.989825558526,0.98986791405,0.989825558526
0.975407931132,0.983916709973,0.975407931132,0.983916709973
0.975407931132,0.983916709973,0.975407931132,0.983916709973
0.975407931132,0.983916709973,0.975407931132,0.983916709973
0.975407931132,0.983916709973,0.975407931132,0.983916709973
0.989820624156,0.992490568075,0.989820624156,0.992490568075
0.989820624156,0.992490568075,0.989820624156,0.992490568075
0.989820624156,0.992490568075,0.989820624156,0.992490568075
0.989820624156,0.992490568075,0.989820624156,0.992490568075
0.993327288106,0.994259328397,0.993327288106,0.994259328397
0.993327288106,0.994259328397,0.993327288106,0.994259328397
0.993327288106,0.994259328397,0.993327288106,0.994259328397
0.993327288106,0.994259328397,0.993327288106,0.994259328397
0.994647374982,0.995151147031,0.994647374982,0.995151147031
0.994647374982,0.995151147031,0.994647374982,0.995151147031
0.994647374982,0.995151147031,0.994647374982,0.995151147031
0.994647374982,0.995151147031,0.994647374982,0.995151147031
0.979743200202,0.994304552362,0.979743200202,0.994304552362
0.979743200202,0.994304552362,0.979743200202,0.994304552362
0.979743200202,0.994304552362,0.979743200202,0.994304552362
0.979743200202,0.994304552362,0.979743200202,0.994304552362
0.991851123681,0.996785789411,0.991851123681,0.996785789411
0.992474787118,0.997135509701,0.992474787118,0.997135509701
0.99267080803,0.997140514305,0.99267080803,0.997140514305
0.99267080803,0.997140514305,0.99267080803,0.997140514305
0.994548492561,0.997516011414,0.994548492561,0.997516011414
0.995164751261,0.9977099157,0.995164751261,0.9977099157
0.995173448173,0.997709980048,0.995173448173,0.997709980048
0.995591710743,0.99787560837,0.995591710743,0.99787560837
0.996190909636,0.998061692182,0.996190909636,0.998061692182
0.99643336717,0.998150721362,0.99643336717,0.998150721362
0.996619297532,0.998232003009,0.996619297532,0.998232003009
0.996710684555,0.998249533594,0.996710684555,0.998249533594
0.943514094911,0.966747917663,0.943514094911,0.966747917663
0.944775750961,0.970854004181,0.944775750961,0.970854004181
0.944775750961,0.972774258529,0.944775750961,0.972774258529
0.944775750961,0.972687346552,0.944775750961,0.972687346552
0.976445159753,0.984278696769,0.976445159753,0.984278696769
0.976445159753,0.984342004518,0.976445159753,0.984342004518
0.976445159753,0.984342004518,0.976445159753,0.984342004518
0.976445159753,0.984342004518,0.976445159753,0.984342004518
0.985153324185,0.988195949466,0.985153324185,0.988195949466
0.985242334315,0.988852025945,0.985242334315,0.988852025945
0.985242334315,0.988996516097,0.985242334315,0.988996516097
0.985242334315,0.988996516097,0.985242334315,0.988996516097
0.988848434874,0.99071998785,0.988848434874,0.99071998785
0.988848434874,0.990748676065,0.988848434874,0.990748676065
0.988863444742,0.990985484974,0.988863444742,0.990985484974
0.988863444742,0.991138206343,0.988863444742,0.991138206343
0.971484387205,0.995905325314,0.971484387205,0.995905325314
0.971484387205,0.995905325314,0.971484387205,0.995905325314
0.971484387205,0.995905325314,0.971484387205,0.995905325314
0.971484387205,0.995905325314,0.971484387205,0.995905325314
0.986005617988,0.997956482326,0.986005617988,0.997956482326
0.986005617988,0.997956482326,0.986005617988,0.997956482326
0.986005617988,0.997956482326,0.986005617988,0.997956482326
0.986005617988,0.997956482326,0.986005617988,0.997956482326
0.990822315245,0.998639855426,0.990822315245,0.998639855426
0.990822315245,0.998639855426,0.990822315245,0.998639855426
0.990822315245,0.998639855426,0.990822315245,0.998639855426
0.990822315245,0.998639855426,0.990822315245,0.998639855426
0.993253707615,0.998981251701,0.993253707615,0.998981251701
0.993253707615,0.998981251701,0.993253707615,0.998981251701
0.993253707615,0.998981251701,0.993253707615,0.998981251701
0.993253707615,0.998981251701,0.993253707615,0.998981251701
0.964339838235,0.973442724274,0.964339838235,0.973442724274
0.964339838235,0.973442724274,0.964339838235,0.973442724274
0.964339838235,0.973442724274,0.964339838235,0.973442724274
0.964339838235,0.973442724274,0.964339838235,0.973442724274
0.982676408535,0.986517605082,0.982676408535,0.986517605082
0.982906759218,0.986525661212,0.982906759218,0.986525661212
0.982906759218,0.986525661212,0.982906759218,0.986525661212
0.982906759218,0.986525661212,0.982906759218,0.986525661212
0.987102382532,0.98898787016,0.987102382532,0.98898787016
0.987102382532,0.98898787016,0.987102382532,0.98898787016
0.987890265677,0.989479919006,0.987890265677,0.989479919006
0.987914898237,0.989479919006,0.987914898237,0.989479919006
0.989985822206,0.990477053288,0.989985822206,0.990477053288
0.989985822206,0.990477053288,0.989985822206,0.990477053288
0.989985822206,0.990477053288,0.989985822206,0.990477053288
0.989985822206,0.990477053288,0.989985822206,0.990477053288
0.975141930962,0.995482131365,0.975141930962,0.995482131365
0.975141930962,0.995482131365,0.975141930962,0.995482131365
0.975141930962,0.995482131365,0.975141930962,0.995482131365
0.975141930962,0.995482131365,0.975141930962,0.995482131365
0.989945638124,0.99799138576,0.989945638124,0.99799138576
0.989945638124,0.99799138576,0.989945638124,0.99799138576
0.989945638124,0.99799138576,0.989945638124,0.99799138576
0.989945638124,0.99799138576,0.989945638124,0.99799138576
0.994392291787,0.998881338666,0.994392291787,0.998881338666
0.994392291787,0.998881338666,0.994392291787,0.998881338666
0.994444839031,0.998895786858,0.994444839031,0.998895786858
0.994444839031,0.998895786858,0.994444839031,0.998895786858
0.996460287954,0.999233511698,0.996460287954,0.999233511698
0.996464639031,0.999243816767,0.996464639031,0.999243816767
0.996464639031,0.999243816767,0.996464639031,0.999243816767
0.996464639031,0.999243816767,0.996464639031,0.999243816767
0.905412231182,0.904206343734,0.905412231182,0.904206343734
0.905412231182,0.904206343734,0.905412231182,0.904206343734
0.913709490865,0.908697558319,0.913709490865,0.908697558319
0.918970562005,0.918935724288,0.918970562005,0.918935724288
0.949667734609,0.948715313017,0.949667734609,0.948715313017
0.949667734609,0.948715313017,0.949667734609,0.948715313017
0.949667734609,0.948715313017,0.949667734609,0.948715313017
0.949667734609,0.948715313017,0.949667734609,0.948715313017
0.957973458778,0.958568022111,0.957973458778,0.958568022111
0.956786568725,0.955691735876,0.956786568725,0.955691735876
0.956786568725,0.955691735876,0.956786568725,0.955691735876
0.956786568725,0.955691735876,0.956786568725,0.955691735876
0.959255875161,0.959394101798,0.959255875161,0.959394101798
0.959255875161,0.959394101798,0.959255875161,0.959394101798
0.959255875161,0.959394101798,0.959255875161,0.959394101798
0.959031568353,0.958248497063,0.959031568353,0.958248497063
0.953732569714,0.99200582279,0.953732569714,0.99200582279
0.953732569714,0.99200582279,0.953732569714,0.99200582279
0.953732569714,0.99200582279,0.953732569714,0.99200582279
0.953732569714,0.99200582279,0.953732569714,0.99200582279
0.981781921871,0.996184160501,0.981781921871,0.996184160501
0.981781921871,0.996293927084,0.981781921871,0.996293927084
0.981781921871,0.99630623248,0.981781921871,0.99630623248
0.981781921871,0.99630623248,0.981781921871,0.99630623248
0.989633799032,0.997495436338,0.989633799032,0.997495436338
0.989633799032,0.997534157742,0.989633799032,0.997534157742
0.989635122057,0.997691637541,0.989635122057,0.997691637541
0.989635122057,0.997739091771,0.989635122057,0.997739091771
0.993080493884,0.998197182894,0.993080493884,0.998197182894
0.993149066069,0.998246387543,0.993149066069,0.998246387543
0.993149066069,0.998263264582,0.993149066069,0.998263264582
0.993149066069,0.998263264582,0.993149066069,0.998263264582
0.986005848857,0.993542960363,0.986005848857,0.993542960363
0.987808117413,0.994655618877,0.987808117413,0.994655618877
0.987900069674,0.994655618877,0.987900069674,0.994655618877
0.987900069674,0.994655618877,0.987900069674,0.994655618877
0.993591775879,0.996338537935,0.993591775879,0.996338537935
0.993591775879,0.996338537935,0.993591775879,0.996338537935
0.993591775879,0.996338537935,0.993591775879,0.996338537935
0.994453749735,0.996769644203,0.994453749735,0.996769644203
0.995989491279,0.997455515324,0.995989491279,0.997455515324
0.995989491279,0.997455515324,0.995989491279,0.997455515324
0.996024394789,0.997582006509,0.996024394789,0.997582006509
0.996024394789,0.997582006509,0.996024394789,0.997582006509
0.997303144907,0.998021895726,0.997303144907,0.998021895726
0.997303144907,0.998021895726,0.997303144907,0.998021895726
0.997303144907,0.998021895726,0.997303144907,0.998021895726
0.997303144907,0.998021895726,0.997303144907,0.998021895726
0.936097490636,0.993227919552,0.936097490636,0.993227919552
0.936082636936,0.993227919552,0.936082636936,0.993227919552
0.936082636936,0.993227919552,0.936082636936,0.993227919552
0.936082636936,0.993227919552,0.936082636936,0.993227919552
0.967239412891,0.996305968977,0.967239412891,0.996305968977
0.968974769685,0.996458508488,0.968974769685,0.996458508488
0.970578586112,0.996611699473,0.970578586112,0.996611699473
0.970593337189,0.996611699473,0.970593337189,0.996611699473
0.979757395983,0.997551989325,0.979757395983,0.997551989325
0.979757395983,0.997551989325,0.979757395983,0.997551989325
0.979925156365,0.997611245526,0.979925156365,0.997611245526
0.981017620738,0.997664927394,0.981017620738,0.997664927394
0.985614964336,0.998179875932,0.985614964336,0.998179875932
0.985886746539,0.998161236675,0.985886746539,0.998161236675
0.985886746539,0.998161236675,0.985886746539,0.998161236675
0.985886746539,0.998161236675,0.985886746539,0.998161236675
0.949992742561,0.953592915323,0.949992742561,0.953592915323
0.949992742561,0.953592915323,0.949992742561,0.953592915323
0.949992742561,0.953592915323,0.949992742561,0.953592915323
0.949992742561,0.953592915323,0.949992742561,0.953592915323
0.974906949446,0.97649138486,0.974906949446,0.97649138486
0.974906949446,0.97649138486,0.974906949446,0.97649138486
0.974906949446,0.97649138486,0.974906949446,0.97649138486
0.974906949446,0.97649138486,0.974906949446,0.97649138486
0.982924136188,0.983885467817,0.982924136188,0.983885467817
0.982924136188,0.983885467817,0.982924136188,0.983885467817
0.982924136188,0.983885467817,0.982924136188,0.983885467817
0.982924136188,0.983885467817,0.982924136188,0.983885467817
0.986444742774,0.987605595534,0.986444742774,0.987605595534
0.986444742774,0.987605595534,0.986444742774,0.987605595534
0.986444742774,0.987605595534,0.986444742774,0.987605595534
0.986444742774,0.987605595534,0.986444742774,0.987605595534
0.962241985698,0.995111431872,0.962241985698,0.995111431872
0.962241985698,0.995111431872,0.962241985698,0.995111431872
0.962241985698,0.995111431872,0.962241985698,0.995111431872
0.962241985698,0.995111431872,0.962241985698,0.995111431872
0.986240794808,0.997679902752,0.986240794808,0.997679902752
0.986240794808,0.997677395475,0.986240794808,0.997677395475
0.986240794808,0.997677395475,0.986240794808,0.997677395475
0.986240794808,0.997677395475,0.986240794808,0.997677395475
0.993609307786,0.99845954589,0.993609307786,0.99845954589
0.993609307786,0.998465713607,0.993609307786,0.998465713607
0.993609307786,0.998465713607,0.993609307786,0.998465713607
0.993609307786,0.998465713607,0.993609307786,0.998465713607
0.996080276499,0.998786810891,0.996080276499,0.998786810891
0.996448338925,0.99887363316,0.996448338925,0.99887363316
0.996448338925,0.99887363316,0.996448338925,0.99887363316
0.996448338925,0.99887363316,0.996448338925,0.99887363316
0.976042470998,0.980200266275,0.976042470998,0.980200266275
0.976042470998,0.980200266275,0.976042470998,0.980200266275
0.976042470998,0.980200266275,0.976042470998,0.980200266275
0.976042470998,0.980200266275,0.976042470998,0.980200266275
0.987972340229,0.989988410314,0.987972340229,0.989988410314
0.987972340229,0.989988410314,0.987972340229,0.989988410314
0.987972340229,0.989988410314,0.987972340229,0.989988410314
0.987972340229,0.989988410314,0.987972340229,0.989988410314
0.991891529917,0.993214814457,0.991891529917,0.993214814457
0.991891529917,0.993214814457,0.991891529917,0.993214814457
0.991891529917,0.993214814457,0.991891529917,0.993214814457
0.991891529917,0.993214814457,0.991891529917,0.993214814457
0.993891524519,0.994860821452,0.993891524519,0.994860821452
0.993891524519,0.994860821452,0.993891524519,0.994860821452
0.993891524519,0.994860821452,0.993891524519,0.994860821452
0.993891524519,0.994860821452,0.993891524519,0.994860821452
0.957540059548,0.965603790321,0.957540059548,0.965603790321
0.957540059548,0.965635763701,0.957540059548,0.965635763701
0.957540059548,0.965635763701,0.957540059548,0.965635763701
0.957540059548,0.965635763701,0.957540059548,0.965635763701
0.966519150123,0.966471703035,0.966519150123,0.966471703035
0.966519150123,0.966590247318,0.966519150123,0.966590247318
0.966519150123,0.966590247318,0.966519150123,0.966590247318
0.966519150123,0.966590247318,0.966519150123,0.966590247318
0.967032129234,0.967055163832,0.967032129234,0.967055163832
0.967028421572,0.967056346462,0.967028421572,0.967056346462
0.967028421572,0.967056346462,0.967028421572,0.967056346462
0.967028421572,0.967056346462,0.967028421572,0.967056346462
0.967096415128,0.967104924035,0.967096415128,0.967104924035
0.967096415128,0.967104924035,0.967096415128,0.967104924035
0.967096415128,0.967105328622,0.967096415128,0.967105328622
0.967096415128,0.967105328622,0.967096415128,0.967105328622
0.977515290204,0.9833233647,0.977515290204,0.9833233647
0.977515290204,0.9833233647,0.977515290204,0.9833233647
0.977515290204,0.9833233647,0.977515290204,0.9833233647
0.977515290204,0.9833233647,0.977515290204,0.9833233647
0.986938811423,0.989124605705,0.986938811423,0.989124605705
0.986938811423,0.989124605705,0.986938811423,0.989124605705
0.986938811423,0.989124605705,0.986938811423,0.989124605705
0.986938811423,0.989124605705,0.986938811423,0.989124605705
0.989271129844,0.990433234783,0.989271129844,0.990433234783
0.989271129844,0.990433234783,0.989271129844,0.990433234783
0.989271129844,0.990433234783,0.989271129844,0.990433234783
0.989271129844,0.990433234783,0.989271129844,0.990433234783
0.990478413825,0.990942369441,0.990478413825,0.990942369441
0.990478413825,0.990942369441,0.990478413825,0.990942369441
0.990478413825,0.990942369441,0.990478413825,0.990942369441
0.990478413825,0.990942369441,0.990478413825,0.990942369441
0.889239923791,0.987393685815,0.889239923791,0.987393685815
0.889239923791,0.987393685815,0.889239923791,0.987393685815
0.889239923791,0.987393685815,0.889239923791,0.987393685815
0.889239923791,0.987393685815,0.889239923791,0.987393685815
0.959884930516,0.993607975024,0.959884930516,0.993607975024
0.959884930516,0.99369951351,0.959884930516,0.99369951351
0.959884930516,0.99369951351,0.959884930516,0.99369951351
0.959884930516,0.99369951351,0.959884930516,0.99369951351
0.978247936231,0.994888291143,0.978247936231,0.994888291143
0.978694394713,0.995443513923,0.978694394713,0.995443513923
0.978537113092,0.995677395948,0.978537113092,0.995677395948
0.978537113092,0.99561312024,0.978537113092,0.99561312024
0.986236999169,0.996221958819,0.986236999169,0.996221958819
0.986236999169,0.996221958819,0.986236999169,0.996221958819
0.986125335524,0.996304258885,0.986125335524,0.996304258885
0.986125335524,0.99647590548,0.986125335524,0.99647590548
0.969105285226,0.992382317474,0.969105285226,0.992382317474
0.969105285226,0.992382317474,0.969105285226,0.992382317474
0.969105285226,0.992382317474,0.969105285226,0.992382317474
0.969105285226,0.992382317474,0.969105285226,0.992382317474
0.990202036991,0.995875507238,0.990202036991,0.995875507238
0.991445170212,0.996551981037,0.991445170212,0.996551981037
0.991445170212,0.996551981037,0.991445170212,0.996551981037
0.991445170212,0.996551981037,0.991445170212,0.996551981037
0.99181175916,0.996644476533,0.99181175916,0.996644476533
0.993009718344,0.996852148316,0.993009718344,0.996852148316
0.995327705244,0.997280107364,0.995327705244,0.997280107364
0.995689849647,0.997507312315,0.995689849647,0.997507312315
0.996003298609,0.997551312272,0.996003298609,0.997551312272
0.996003298609,0.997551312272,0.996003298609,0.997551312272
0.996226416564,0.997601952233,0.996226416564,0.997601952233
0.996226416564,0.997627421154,0.996226416564,0.997627421154
0.966565130406,0.994568006109,0.966565130406,0.994568006109
0.966565130406,0.994637556446,0.966565130406,0.994637556446
0.966565130406,0.994637556446,0.966565130406,0.994637556446
0.966565130406,0.994637556446,0.966565130406,0.994637556446
0.990462736479,0.996398606829,0.990462736479,0.996398606829
0.990462736479,0.996398606829,0.990462736479,0.996398606829
0.990462736479,0.996398606829,0.990462736479,0.996398606829
0.991023341903,0.996923501856,0.991023341903,0.996923501856
0.996132018863,0.997300515737,0.996132018863,0.997300515737
0.996132018863,0.997300515737,0.996132018863,0.997300515737
0.996132018863,0.997300515737,0.996132018863,0.997300515737
0.996132018863,0.997300515737,0.996132018863,0.997300515737
0.997023245094,0.997578784592,0.997023245094,0.997578784592
0.997023245094,0.997578784592,0.997023245094,0.997578784592
0.997023245094,0.997578784592,0.997023245094,0.997578784592
0.997023245094,0.997578784592,0.997023245094,0.997578784592
0.92363836298,0.99048634365,0.92363836298,0.99048634365
0.92363836298,0.99048634365,0.92363836298,0.99048634365
0.92363836298,0.99048634365,0.92363836298,0.99048634365
0.92363836298,0.99048634365,0.92363836298,0.99048634365
0.970638286648,0.995247324485,0.970638286648,0.995247324485
0.973222694486,0.995737254133,0.973222694486,0.995737254133
0.973790559944,0.99583693314,0.973790559944,0.99583693314
0.973790559944,0.99583693314,0.973790559944,0.99583693314
0.987013829579,0.996811569656,0.987013829579,0.996811569656
0.987013829579,0.996811569656,0.987013829579,0.996811569656
0.987029984112,0.997070586178,0.987029984112,0.997070586178
0.987676684606,0.997269427844,0.987676684606,0.997269427844
0.992846720316,0.997656494428,0.992846720316,0.997656494428
0.992846720316,0.997748922359,0.992846720316,0.997748922359
0.992846720316,0.997748922359,0.992846720316,0.997748922359
0.992846720316,0.997748922359,0.992846720316,0.997748922359
0.95638018319,0.970787522742,0.95638018319,0.970787522742
0.95638018319,0.970787522742,0.95638018319,0.970787522742
0.95638018319,0.970787522742,0.95638018319,0.970787522742
