UGE,AGE,UGEm,AGEm
1490.08099621,1094.51034109,1438.96513265,1154.21353546
1440.46009746,1115.85885219,1405.66832702,1178.2724418
7.23305555556,3.678375,6.29302777778,3.75101388889
7.87279166667,3.42570833333,9.04775,3.654875
5.09991666667,3.32802777778,6.279125,3.53795833333
9.39141666667,3.32655555556,6.76936111111,3.60434722222
4.84740277778,3.01227777778,3.86225,3.09166666667
4.32422222222,3.04331944444,5.50375,3.05530555556
4.568375,3.02394444444,4.55780555556,3.09445833333
4.25005555556,3.03058333333,6.11136111111,3.06780555556
3.67109722222,2.94045833333,3.38791666667,3.00441666667
3.77693055556,2.92794444444,3.88586111111,2.92936111111
3.25115277778,2.90623611111,3.66709722222,2.94006944444
3.71193055556,2.916,4.33329166667,2.93606944444
2.98869444444,2.90194444444,2.99505555556,2.88694444444
3.56030555556,2.89068055556,3.90386111111,2.90620833333
3.51318055556,2.88213888889,3.68766666667,2.90472222222
3.24440277778,2.89541666667,3.40555555556,2.91434722222
117.981295858,36.0960828402,353.59464497,37.1152071006
163.352751479,37.0132071006,87.5565325444,36.1379585799
143.569349112,37.8050946746,262.962171598,42.6277514793
178.176502959,31.5707869822,168.141147929,42.2040828402
56.5506153846,17.6979881657,76.5455266272,16.5700650888
49.5952840237,17.3845621302,64.2659408284,16.1147337278
45.1313431953,16.1235443787,48.709739645,13.9231360947
51.361852071,17.328704142,38.8976923077,16.0735739645
36.0744023669,10.559408284,24.9692011834,11.7271005917
21.1483609467,13.6887278107,26.1975621302,11.3549881657
24.4185739645,10.8616745562,28.9181183432,11.5996035503
30.6562899408,10.8577573964,32.4282544379,11.6489822485
23.2056272189,8.80269230769,25.5279467456,8.73236686391
14.3147988166,8.93778106509,12.8522840237,9.00231360947
17.5820059172,8.24026035503,11.5365029586,8.74555621302
20.7492426036,8.45827810651,16.1723076923,8.84147337278
181.376238806,74.8822189055,237.837865672,78.0282835821
383.243776119,78.9274378109,180.85220398,73.3732139303
404.379199005,77.9970248756,178.662427861,73.4367014925
664.713845771,75.8830298507,352.758656716,74.0938258706
108.560860697,52.8084776119,127.337492537,53.4818208955
131.238109453,52.2539054726,142.252383085,58.8727761194
182.834467662,51.0062885572,134.033333333,54.1214975124
159.071034826,53.2286318408,131.395024876,50.3876318408
90.6171940299,47.9103681592,75.3921791045,48.774039801
86.6908656716,47.1614925373,80.5078159204,47.5591940299
88.6374776119,46.943641791,95.7763283582,45.434920398
99.634,46.2501791045,71.9340995025,45.3682189055
68.0413283582,50.6169154229,56.7837064677,45.4064676617
70.4391044776,44.0479054726,75.0658457711,43.9539253731
53.5788706468,43.2782636816,60.6306268657,43.6458308458
93.8597064677,42.7996268657,48.2539552239,44.1603134328
584.310049587,214.112583471,605.42126281,202.119204959
503.398309091,181.901932231,624.891300826,253.396477686
600.003656198,179.069894215,604.339966942,219.808791736
557.661259504,203.950408264,627.244694215,250.912981818
341.74972562,111.011593388,241.578689256,117.075667769
311.82471405,81.4991735537,299.142671074,115.305452893
316.601500826,95.5509471074,334.898958678,104.496333884
364.782619835,101.36293719,268.659016529,108.47057686
168.132447934,64.9187752066,170.152542149,73.0950561983
163.386428099,64.5211983471,132.689416529,72.9794545455
197.784909091,64.9311966942,136.554484298,78.1137752066
158.507965289,69.0678,169.623895868,80.9674876033
105.189512397,48.9786446281,179.925046281,62.4563454545
95.5665619835,51.7981338843,86.7816446281,56.117061157
121.877715702,49.7243008264,135.696358678,51.0085256198
105.845528926,46.9289239669,105.896717355,61.238092562
16.0084125683,4.67496994536,13.2053306011,5.38664480874
11.0736338798,5.4196557377,14.3421639344,5.90683333333
11.4737759563,4.51641803279,13.0773224044,4.96213934426
8.07386065574,3.8324726776,10.0945901639,3.89243989071
5.40980054645,2.42815300546,5.90555464481,2.6048852459
5.96423224044,2.31156010929,5.55081693989,2.44622131148
4.4287295082,2.43640710383,4.33071311475,2.67470218579
4.64828415301,2.54700273224,5.17438251366,2.68885519126
3.39331693989,1.68092076503,3.02547814208,1.96595081967
3.94037704918,1.72680601093,2.71219398907,1.96731693989
3.68175136612,1.65125956284,3.26375409836,1.86571584699
3.01925956284,1.61890163934,3.84795628415,1.87745081967
2.77991530055,1.45029781421,2.77989071038,1.6022431694
2.34717213115,1.38991530055,3.32051912568,1.55248087432
2.33388251366,1.49635519126,2.5978852459,1.64657650273
2.5416420765,1.44068852459,2.47235245902,1.52433060109
3236.30582635,1041.64957121,3799.37906398,1010.6721607
3269.34369383,981.59602818,4031.34707388,1097.58972201
2334.65021021,1011.3879147,4424.46864661,1030.76539604
3460.62953237,984.613886519,2788.55092993,1034.16240899
1572.90916832,560.334647372,1884.91051942,618.993171363
2173.42916832,509.540581874,1734.10410206,569.379175171
2019.51068393,535.712843107,2168.09949048,549.941811881
2141.25106093,531.017412034,1778.95276161,558.967777609
1207.30766946,406.885316832,1413.15286976,425.842859101
1013.6700457,401.262599391,1086.09371592,398.50822163
1466.24696801,377.67983473,1386.91107007,410.818999238
1028.83784235,386.053302361,1248.90258035,400.144416603
887.876499619,305.501670221,671.25770754,332.356166032
750.923467631,316.954570449,945.544287129,324.451084539
815.471888043,312.351686976,669.214112719,335.062436405
814.846795126,315.124478294,930.555544554,325.455024372
30.6612150538,24.6672795699,28.0598172043,24.3549892473
33.2878709677,24.3154193548,30.2034731183,24.7875698925
31.2595053763,24.4034516129,31.263,24.7379462366
34.3572043011,24.586344086,33.6625698925,25.9667419355
23.6981505376,22.3350752688,24.5956451613,22.3341935484
23.9501182796,22.4068172043,25.2729569892,22.3504731183
23.2731612903,22.2737741935,25.1301182796,22.488
22.9917419355,22.2090107527,24.3641612903,22.2747849462
22.3266451613,21.7490752688,23.1637956989,21.8070537634
22.1598387097,21.7705698925,22.8273010753,21.7814301075
22.5357849462,21.8647741935,22.278311828,21.8538924731
22.2261935484,21.8292043011,22.5992473118,21.8199677419
21.831344086,21.6589354839,22.0303010753,21.6588387097
21.973688172,21.6551182796,21.8466344086,21.612311828
21.7510537634,21.5971397849,21.8149569892,22.0076129032
21.7624193548,21.5803655914,21.8202473118,21.5597204301
53.3659041096,24.3805205479,51.2483972603,26.1761232877
37.9708767123,26.5963424658,44.3300410959,28.1534794521
43.2780273973,22.7977534247,51.1825479452,26.2313835616
38.2472465753,22.2972191781,47.1120684932,23.1056712329
26.6768630137,14.9284520548,24.038369863,16.6549041096
26.0704657534,15.5091917808,23.5595068493,15.8198356164
26.8897123288,15.3358219178,26.6063150685,16.4195068493
20.0976027397,14.9668219178,30.6992876712,16.3974657534
16.8029863014,12.1957260274,16.9096712329,13.1247534247
17.1426986301,11.8836986301,17.9500684932,12.0263972603
16.748890411,12.0702328767,21.567,12.9504520548
20.3180958904,12.484630137,18.4451506849,12.9940958904
14.0949589041,10.3111917808,16.7747945205,11.0835616438
13.5093013699,9.95457534247,13.8424383562,11.1772465753
13.0910410959,10.0223150685,12.7857260274,10.9657534247
14.8873287671,10.5446164384,14.6375890411,10.9414109589
51.990028777,23.6397841727,49.6585899281,22.6306546763
40.7077697842,21.966676259,49.5251366906,23.7150503597
49.8314820144,21.2757841727,60.063323741,20.9891942446
50.6837913669,19.779618705,54.6426043165,19.794971223
23.1182877698,13.1844820144,20.2697697842,13.3332302158
24.334705036,13.4301726619,22.1710791367,13.0754820144
23.7556330935,13.1189064748,21.0831366906,14.0850935252
21.2543597122,12.4721870504,25.5063381295,13.2700431655
14.8340791367,10.3845467626,17.1281294964,10.1260431655
14.8534316547,9.89315827338,16.836057554,10.1771294964
18.3373381295,9.65829496403,12.6265539568,10.3005683453
15.3468848921,9.74143884892,17.3712086331,10.1612446043
12.1579352518,8.74305755396,13.4527410072,8.81884892086
12.0804892086,8.50823021583,10.7643669065,8.72392086331
11.3726258993,8.62894244604,13.3583453237,8.79174100719
12.2150647482,8.52447482014,14.1892086331,8.75358992806
13.1485128205,7.31487179487,12.429525641,6.97337179487
13.0417948718,8.22506410256,13.1561282051,7.28619230769
10.5923846154,6.95526923077,14.3719102564,6.93615384615
8.37991025641,6.42985897436,12.9495897436,7.31155128205
6.26284615385,5.02291025641,7.58780769231,4.96161538462
7.69303846154,5.13053846154,8.26996153846,5.26311538462
5.70174358974,5.00738461538,7.35712820513,4.94701282051
6.86817948718,5.19243589744,7.85516666667,5.03380769231
5.40171794872,4.63776923077,5.50970512821,4.57065384615
6.34741025641,4.65737179487,5.03866666667,4.5363974359
5.61447435897,4.68067948718,5.45014102564,4.60570512821
5.73674358974,4.6071025641,5.50501282051,4.54851282051
4.9936025641,4.36441025641,5.15941025641,4.43148717949
4.83848717949,4.38725641026,4.74715384615,4.33147435897
4.95223076923,4.41698717949,5.00791025641,4.45352564103
5.18305128205,4.39358974359,5.22706410256,4.4773974359
2133.374154,167.610068661,623.255423737,179.324919078
655.289254537,165.020542423,1088.89490142,178.076130456
2109.743359,175.896014223,754.247983816,169.264545856
929.028176067,168.096869544,1017.89009465,176.407534085
312.242821972,119.634507111,334.892489946,118.379454635
423.70396665,105.557139284,362.4818769,111.33826925
360.367465424,108.484131437,282.703911721,111.849251103
421.57520255,108.83829181,292.347379598,102.01022462
267.349819029,93.1067783227,160.725668955,93.7675007357
194.858938695,94.4473845022,191.862171653,93.6589641981
222.217827366,93.5113722413,299.484772928,97.4654173615
219.272195684,87.6098342325,189.851113291,88.9723222168
139.805577734,80.8423521334,111.850729769,80.3457871506
124.8911795,81.5129720451,133.073121628,80.7141064247
136.119020598,81.2818626778,123.641085336,81.9775738107
143.236232467,82.0348342325,143.819927906,80.8143266307
57.5830731707,21.5913658537,42.3115,16.4910121951
71.8706463415,20.7880731707,114.038207317,21.0462195122
22.6399390244,18.5977195122,42.275597561,16.4092195122
27.3456463415,17.8628780488,58.6158170732,18.8555243902
18.7518902439,16.3534878049,18.4583780488,16.186304878
17.899097561,14.876804878,22.9307804878,15.5292560976
18.9393414634,14.6501219512,18.6238292683,15.2414756098
15.5518170732,15.2450609756,19.5077682927,16.0113292683
14.7921585366,12.8935243902,13.9411341463,14.1263292683
13.7649268293,13.1524268293,14.037902439,13.5714390244
14.8967439024,13.4096829268,15.0853780488,13.0541341463
14.3107317073,12.8596341463,14.5583780488,13.2396097561
12.9976341463,12.5699390244,13.105304878,12.0043536585
14.3990731707,12.4001707317,13.5900121951,13.5644634146
12.3012439024,12.6423780488,12.8132804878,12.4260609756
15.1033902439,12.3818292683,13.3500853659,12.4172317073
108.28813,58.56231,95.60808,60.85775
123.74027,58.23723,275.49629,58.90083
170.55392,55.289,72.89518,57.33192
144.29084,56.62185,91.93779,56.78768
48.01554,44.98136,50.49753,45.08919
55.94849,44.99582,51.67736,45.24079
49.87882,44.86228,54.53824,44.8316
56.90688,44.62428,53.71922,44.42224
44.18068,43.22303,45.04569,43.53174
44.92111,43.15544,44.12992,43.04014
44.11794,42.95583,47.37094,43.3072
44.52893,43.0493,43.91365,43.28793
43.65366,42.63288,43.64362,42.71031
43.58371,42.70183,43.39758,42.86838
43.20092,42.68781,43.14392,42.64884
43.28697,42.72378,43.31359,42.78532
360.307695652,103.754608696,282.535347826,108.236304348
103.148478261,142.825217391,242.764826087,94.4206521739
253.992565217,128.83,166.574173913,121.147913043
190.695826087,122.028913043,220.710304348,105.067695652
98.966,103.10373913,103.795521739,102.093869565
90.3974782609,95.0694782609,105.548478261,117.706
96.9285652174,99.0109565217,99.8673478261,95.7056956522
103.065434783,92.8686521739,97.6440869565,188.795217391
93.0899130435,89.3065652174,87.4566956522,90.0157826087
100.864347826,87.7532173913,87.1339565217,91.0483043478
87.3290434783,90.1329130435,85.9794782609,89.1292173913
89.1286956522,91.4301304348,106.578869565,88.6424347826
84.7910869565,86.2207826087,86.8465652174,87.728173913
88.3761304348,86.1414347826,85.5190434783,87.3947391304
87.6646956522,85.8561304348,85.3653913043,87.1574782609
87.4814782609,85.7263043478,86.1746956522,85.9722608696
781.603555985,285.6327426,977.158454311,290.649442728
877.581981982,263.337628057,878.729320463,277.693087516
686.658015444,274.324662806,962.514544402,330.643572716
844.202644788,250.349610039,1197.71459202,316.081685972
422.091701416,130.290054054,395.948861004,137.186687259
391.531378378,114.660724582,380.707002574,153.500801802
383.128970399,127.360413127,362.015574003,174.681117117
315.519957529,120.105072072,352.200337194,152.804465894
211.369539254,82.0391402831,237.509996139,93.2729021879
230.263310167,90.8538854569,237.759822394,99.5593191763
256.033455598,104.401535393,266.949607465,99.2402393822
202.924195624,88.8952664093,251.168503218,96.4246319176
127.98151094,72.1125045045,139.996500644,70.0771531532
146.713756757,68.2878931789,167.866658945,73.9323359073
178.755666667,70.7236872587,128.785086229,72.5277709138
177.41484556,66.0394749035,185.849720721,70.2854054054
41.3077777778,19.7210888889,53.7309111111,20.2094666667
37.5257555556,19.6246,54.2992888889,20.2609777778
42.5452,19.8787555556,39.3833555556,20.9951555556
31.2402666667,19.5868222222,29.6461555556,19.5189333333
20.5270444444,15.9020888889,20.4332222222,15.9680444444
25.2508222222,15.8852444444,24.1910888889,16.0116444444
23.8906,15.9715777778,20.9609111111,15.9278888889
18.2002,15.6835111111,29.8283555556,15.6624
19.0802444444,14.8405555556,17.0751111111,14.7232
17.1735333333,14.5079111111,15.9534888889,14.5549555556
15.7676,14.5354666667,19.9584666667,14.4775333333
15.4804222222,14.5251333333,18.2741111111,14.5720666667
15.0383555556,14.2644222222,15.0595555556,14.2600222222
14.8258666667,14.2825777778,16.2113333333,14.2490444444
14.7401111111,14.2288222222,16.0605555556,14.2371555556
16.1029333333,14.2268222222,14.7077555556,14.2250222222
1201.53636825,82.5779714286,918.423809524,85.2729015873
767.637352381,83.467152381,1430.07367302,82.9023333333
1184.4938127,83.9026730159,2060.99600317,80.8161460317
514.250073016,84.6259619048,604.418663492,88.0188984127
458.719939683,71.3043174603,227.429326984,71.9332952381
231.174034921,69.9648952381,563.857692063,70.4028253968
297.402406349,69.884831746,338.95748254,70.9133333333
304.469111111,64.8625079365,109.511184127,65.1244349206
92.9591904762,59.6585111111,89.811184127,60.139431746
109.980873016,59.048431746,79.9571428571,60.8948412698
108.517079365,59.8953111111,106.823069841,60.4407777778
136.967822222,59.5688761905,146.160774603,61.2678412698
76.477447619,56.4547428571,67.3954253968,56.9887396825
74.8902,56.7560857143,65.5429238095,56.566847619
72.5617142857,55.5040761905,66.9806,56.6725714286
68.331552381,56.1404730159,115.301130159,57.1829587302
929.342192308,251.5386,1794.20736538,249.299503846
546.615365385,250.229096154,1152.84715385,250.062138462
901.567223077,248.876273077,564.445319231,250.412961538
533.167684615,248.480819231,301.3306,249.715342308
330.387792308,243.125326923,290.651226923,242.405746154
284.009269231,243.967203846,338.147884615,243.168334615
256.5534,240.585088462,262.891742308,239.53925
414.070869231,240.466242308,302.494303846,240.393242308
257.431811538,238.629619231,292.357369231,238.7303
255.901480769,238.659961538,249.519857692,238.655615385
242.920703846,238.582411538,248.015019231,238.908534615
246.507661538,238.520692308,269.96135,238.636165385
240.800142308,237.802607692,241.704876923,237.926046154
240.33215,237.747226923,240.159353846,237.839696154
243.267919231,237.760876923,241.294234615,237.954888462
240.314465385,237.724665385,247.511815385,237.863096154
161.534372479,87.7989798339,159.678791222,80.742603796
202.345549229,78.0529715302,148.605096085,83.0509430605
170.977638197,80.5497734282,125.476671412,84.9616820878
194.224613286,82.9116310795,168.412504152,87.26914828
93.3055017794,66.0230474496,84.654653618,69.2754282325
118.068181495,64.4290854093,100.233144721,67.4630083037
117.977865955,68.7696310795,77.722173191,68.1816548043
94.0090094899,68.0148706999,115.789181495,67.6757402135
76.677257414,62.63614828,79.3501708185,63.6319169632
86.3632977461,63.090430605,69.7343013049,63.7994650059
88.9124744958,63.3312858837,68.0507295374,63.1092265718
65.6565717675,62.5753938316,88.5146215896,63.1710794781
68.1613380783,60.9490747331,70.3838920522,61.4554175563
67.8739762752,60.8764626335,65.9838635824,61.8230332147
66.7339857651,60.5179264531,81.7844614472,61.5556903915
63.3216761566,61.4476737841,65.8308232503,61.1309928826
102.802016636,60.9933678373,130.009256932,63.168792976
110.881340111,63.7682421442,188.513360444,69.7685009242
148.773238447,70.4904658041,153.025038817,67.5584454713
125.356402957,65.9345748614,109.098349353,65.5259685767
66.1067301294,40.9813086876,59.5076451017,43.05187061
66.0574251386,45.1483327172,58.1968595194,41.1462957486
63.2038207024,41.3075064695,70.5796395564,42.6447134935
53.9114658041,39.7600240296,62.8549463956,43.9963160813
41.5655988909,34.1598225508,48.4436155268,34.9620147874
44.7761645102,34.5963419593,43.9143086876,35.493857671
46.9288595194,34.8967375231,50.0087597043,34.925961183
47.7582624769,34.2448022181,51.8535914972,34.1406377079
39.3758336414,30.6413456562,36.9482828096,32.4287578558
38.3979001848,31.7342809612,35.9247523105,31.4767097967
37.0986340111,31.187349353,35.5489038817,31.3729260628
38.653064695,30.6452624769,38.6320295749,31.3828983364
159.705977492,63.3184019293,162.882028939,61.3781511254
113.340475884,61.8295176849,116.089967846,60.3537684887
162.152864952,63.1095916399,135.892713826,69.7495241158
145.019900322,59.6916752412,106.723810289,63.2335819936
57.3436334405,34.9233504823,61.6157009646,39.7219292605
63.4541607717,35.5679871383,59.8140868167,35.6864469453
73.0725691318,34.0952379421,61.3252797428,38.3709517685
86.0068553055,37.8862926045,64.8828263666,34.0169935691
38.9769003215,25.8953215434,40.5359967846,26.1559485531
40.5019614148,25.5063504823,36.4964405145,26.6824919614
32.1754051447,24.8606366559,36.1783086817,24.9794662379
45.8262315113,26.8166945338,47.1312926045,26.7653022508
32.5348424437,20.38014791,28.8245305466,21.9372090032
31.8620836013,21.008778135,34.0623633441,21.4423118971
33.4022893891,19.0354726688,28.9281543408,21.427340836
26.2942475884,20.5520836013,38.605778135,21.6739067524
